match,team,player_name,player_id,player_position_value,player_position_info,player_rating,good_high_claim,touches,saves,total_pass,formation_place,accurate_pass,aerial_won,aerial_lost,fouls,total_scoring_att,total_tackle,won_contest,penalty_conceded,blocked_scoring_att,man_of_the_match,goals,att_pen_goal,goal_assist,six_yard_block,yellow_card,error_lead_to_goal,post_scoring_att,second_yellow,red_card,clearance_off_line,own_goals,last_man_tackle,att_pen_target,penalty_save,att_pen_miss,att_pen_post
1190287,32,Marcus Rashford,300299,3,AMR,7.33,,62,,42,7,37,,1,1,3,1,2,,1,,,,1,,,,,,,,,,,,,
1190287,32,Juan Mata,25363,3,AMC,7.59,,57,,38,10,35,,2,1,,1,1,,,,,,1,,,,,,,,,,,,,
1190287,32,Romelu Lukaku,78498,4,FW,7.89,,48,,30,9,23,2,1,1,4,,2,,,,1,,,,,,,,,,,,,,,
1190287,32,Marcos Rojo,70050,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190287,32,Ander Herrera,71174,5,Sub,6.1,,10,,9,0,9,,,,,,,,,,,,,,,,,,,,,,,,,
1190287,32,Luke Shaw,118244,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190287,32,Jesse Lingard,109000,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190287,32,Zlatan Ibrahimovic,3281,5,Sub,6.18,,17,,15,0,12,,,,1,,,,,,,,,,,,,,,,,,,,,
1190287,32,Marouane Fellaini,22738,5,Sub,6.48,,20,,16,0,15,1,,2,1,1,,,,,,,,,,,,,,,,,,,,
1190287,32,Sergio Romero,33831,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190287,23,Robert Elliot,13450,1,GK,5.94,,37,3,27,1,13,,,,,,,,,,,,,,,,,,,,,,,,,
1190287,23,Florian Lejeune,80758,2,DC,6.65,,68,,44,5,35,2,3,,,1,2,,,,,,,,,,,,,,,,,,,
1190287,23,Javier Manquillo,109227,2,DL,5.93,,33,,19,3,15,,,1,,2,1,,,,,,,,,,,,,,,,,,,
1190287,23,DeAndre Yedlin,126958,2,DR,7.03,,48,,21,2,14,1,2,1,,3,,,,,,,1,,,,,,,,,,,,,
1190287,23,Ciaran Clark,70099,2,DC,6.06,,47,,32,6,25,1,,1,1,1,2,,,,,,,,,,,,,,,,,,,
1190287,23,Jacob Murphy,141486,3,MR,6.29,,40,,21,7,14,,2,,4,1,2,,,,,,,,,,,,,,,,,,,
1190287,23,Isaac Hayden,136356,3,MC,6.69,,53,,37,4,32,2,2,2,1,3,2,,,,,,,,1,,,,,,,,,,,
1190287,23,Jonjo Shelvey,40027,3,MC,6.68,,60,,46,8,37,,,2,2,,2,,,,,,,,,,,,,,,,,,,
1190287,23,Matt Ritchie,68648,3,ML,6.43,,28,,17,11,14,1,1,,2,2,,,1,,,,,,,,,,,,,,,,,
1190287,23,Dwight Gayle,118326,4,FW,6.82,,26,,20,10,17,,,1,1,,,,,,1,,,,,,,,,,,,,,,
1190287,23,Joselu,74603,4,FW,6.99,,43,,31,9,23,5,3,,,1,,,,,,,,,,,,,,,,,,,,
1190287,23,Aleksandar Mitrovic,115279,5,Sub,6.11,,19,,13,0,9,,1,,,1,,,,,,,,,,,,,,,,,,,,
1190287,23,Chancel Mbemba,104368,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190287,23,Rolando Aarons,235743,5,Sub,6.24,,14,,7,0,5,,,,1,2,1,,,,,,,,,,,,,,,,,,,
1190287,23,Jesús Gámez,18538,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190287,23,Ayoze Pérez,135366,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190287,23,Mohamed Diamé,27188,5,Sub,6.2,,10,,9,0,7,1,,1,,1,,,,,,,,,,,,,,,,,,,,
1190287,23,Karl Darlow,70483,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190286,175,Ben Foster,11530,1,GK,7.02,,30,2,24,1,12,,,,,,1,,,,,,,,,,,,,,,,,,,
1190286,175,Allan Nyom,91434,2,DR,6.97,,54,,21,2,17,,,,,,,,,,,,,,1,,,,,,,,,,,
1190286,175,Jonny Evans,22079,2,DC,7.6,,66,,53,6,43,4,3,,,1,1,,,,,,,,,,,,,,,,,,,
1190286,175,Kieran Gibbs,27550,2,DL,6.7,,69,,43,3,34,,,,,1,1,,,,,,,,,,,,,,,,,,,
1190286,175,Ahmed Hegazi,108724,2,DC,8.18,,60,,42,5,25,6,4,,1,3,2,,,,,,,,,,,,,,,,,,,
1190286,175,Sam Field,317243,3,MC,7.11,,68,,44,8,33,1,1,3,3,2,2,,3,,,,,,1,,,,,,,,,,,
1190286,175,Jake Livermore,36849,3,MC,6.33,,45,,37,7,32,,3,1,,2,,,,,,,,,1,,,,,,,,,,,
1190286,175,Gareth Barry,188,3,MC,6.88,,27,,18,4,11,,1,1,,1,,,,,,,,,,,,,,,,,,,,
1190286,175,Salomón Rondón,25964,4,FW,7.06,,45,,26,9,18,4,8,1,4,,3,,1,,,,,,,,,,,,,,,,,
1190286,175,Hal Robson-Kanu,35371,4,FWR,6.59,,33,,16,10,11,2,1,2,4,,,,,,,,,,,,,,,,,,,,,
1190286,175,Jay Rodriguez,33891,4,FWL,7.81,,65,,36,11,25,7,5,1,6,2,1,,2,,,,,1,,,,,,,,,,,,
1190286,175,Gareth McAuley,8773,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190286,175,Boaz Myhill,8462,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190286,175,Oliver Burke,244303,5,Sub,6.01,,1,,1,0,,,,1,,,,,,,,,,,,,,,,,,,,,,
1190286,175,James McClean,76050,5,Sub,6.05,,12,,6,0,5,,1,,2,,1,,,,,,,,,,,,,,,,,,,
1190286,175,Max Melbourne,349444,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190286,175,Grzegorz Krychowiak,67424,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190286,175,Claudio Yacob,35691,5,Sub,7.27,,41,,28,0,22,3,4,1,,3,,,,,,,,,,,,,,,,,,,,
1190286,162,Julian Speroni,7895,1,GK,8.5,2,47,7,33,1,12,,,,,,,,,1,,,,,,,,,,,,,,,,
1190286,162,Joel Ward,43105,2,DR,7.3,,70,,36,2,28,2,3,2,,2,,,,,,,,,1,,,,,,,,,,,
1190286,162,Martin Kelly,44687,2,DC,6.69,,39,,27,5,15,4,7,1,,1,,,,,,,,,,,,,,,,,,,,
1190286,162,Jeffrey Schlupp,91822,2,DL,6.95,,61,,35,3,24,2,1,2,,4,,,,,,,,,,,,,,,,,,,,
1190286,162,Mamadou Sakho,29575,2,DC,7.65,,59,,40,6,32,6,4,,,,1,,,,,,,,,,,,,,,,,,,
1190286,162,Andros Townsend,71522,3,ML,7.01,,46,,24,11,16,,,,2,1,,,1,,,,,,,,,,,,,,,,,
1190286,162,James McArthur,20339,3,MC,6.72,,66,,55,4,41,4,1,1,1,2,,,1,,,,,,,,,,,,,,,,,
1190286,162,Luka Milivojevic,70493,3,MC,6.87,,68,,50,8,41,2,1,1,,1,,,,,,,,,,,,,,,,,,,,
1190286,162,Ruben Loftus-Cheek,255777,3,MR,7.27,,54,,36,7,33,,1,1,,2,4,,,,,,,,,,,,,,,,,,,
1190286,162,Wilfried Zaha,85059,4,FW,6.9,,38,,18,10,14,,,1,3,2,2,,1,,,,,,,,,,,,,,,,,
1190286,162,Christian Benteke,68312,4,FW,7.4,,41,,25,9,15,11,9,1,4,,3,,2,,,,,1,,,,,,,,,,,,
1190286,162,Bakary Sako,34974,5,Sub,6.04,,3,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190286,162,Patrick van Aanholt,78221,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190286,162,Jason Puncheon,9156,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190286,162,Jairo Riedewald,141246,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190286,162,Timothy Fosu-Mensah,312739,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,167,Ederson,121774,1,GK,6.5,,36,2,25,1,22,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,167,Nicolás Otamendi,75691,2,DC,6.87,,91,,82,6,74,1,,,,1,,,,,,,,,1,,,,,,,,,,,
1190292,167,Kyle Walker,69778,2,DR,6.71,,72,,54,2,44,,,,,1,1,,,,,,,,,,,,,,,,,,,
1190292,167,John Stones,101374,2,DC,7.1,,79,,64,5,62,1,,2,1,2,1,,,,,,,,,,,,,,,,,,,
1190292,167,Fabian Delph,27213,2,DL,6.94,,99,,82,3,79,,,,1,,2,,1,,,,,,,,,,,,,,,,,
1190292,167,Kevin De Bruyne,73084,3,MC,9.54,,85,,57,7,41,1,,4,2,5,5,,,1,1,,,,,,,,,,,,,,,
1190292,167,David Silva,14102,3,MC,7.23,,98,,79,8,64,,,1,,1,1,,,,,,1,,,,,,,,,,,,,
1190292,167,Fernandinho,19119,3,MC,8.01,,97,,76,4,68,2,1,3,,6,2,,,,,,1,,,,,,,,,,,,,
1190292,167,Raheem Sterling,97692,4,FWR,6.84,,36,,25,10,21,,1,1,,,,,,,,,,,,,,,,,,,,,,
1190292,167,Leroy Sané,144711,4,FWL,6.98,,39,,26,11,22,,,1,1,,2,,1,,,,,,,,,,,,,,,,,
1190292,167,Sergio Agüero,14260,4,FW,7.67,,40,,24,9,23,,,,2,2,2,,,,1,1,,,,,,,,,,,,,,
1190292,167,Ilkay Gündogan,77464,5,Sub,6.02,,14,,13,0,11,,,1,,,,,,,,,,,,,,,,,,,,,,
1190292,167,Danilo,88300,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,167,Bernardo Silva,136741,5,Sub,6.06,,4,,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,167,Yaya Touré,14053,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,167,Gabriel Jesus,279379,5,Sub,6.66,,17,,14,0,10,,3,2,2,,,,,,1,,,,,,,,,,,,,,,
1190292,167,Claudio Bravo,14199,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,167,Eliaquim Mangala,68852,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,13,Petr Cech,6775,1,GK,6.34,,33,3,23,1,16,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,13,Laurent Koscielny,30051,2,DC,6.48,,58,,43,6,38,2,,1,,2,,,,,,,,,1,,,,,,,,,,,
1190292,13,Francis Coquelin,69738,2,DC,6.09,,29,,23,5,14,,1,,,4,,,,,,,,,,,,,,,,,,,,
1190292,13,Nacho Monreal,23072,2,DC,5.91,,64,,50,4,43,1,1,1,,1,,1,,,,,,,1,,,,,,,,,,,
1190292,13,Granit Xhaka,89401,3,MC,5.84,,54,,45,8,38,1,,,,1,,,,,,,,,1,,,,,,,,,,,
1190292,13,Héctor Bellerín,125211,3,DMR,6.03,,54,,37,2,32,,,1,,,,,,,,,,,,,,,,,,,,,,
1190292,13,Sead Kolasinac,110260,3,DML,6.16,,73,,49,3,41,,1,3,,2,,,,,,,,,,,,,,,,,,,,
1190292,13,Aaron Ramsey,26820,3,MC,6.9,,57,,40,7,36,,,2,1,3,1,,,,,,1,,,,,,,,,,,,,
1190292,13,Alex Iwobi,136824,4,AMC,6.18,,44,,32,11,27,,,,2,,2,,,,,,,,,,,,,,,,,,,
1190292,13,Alexis Sánchez,25244,4,FW,5.82,,56,,36,9,27,1,2,2,1,1,,,,,,,,,1,,,,,,,,,,,
1190292,13,Mesut Özil,13756,4,AMC,6,,62,,47,10,38,,,2,1,2,,,,,,,,,1,,,,,,,,,,,
1190292,13,Olivier Giroud,24444,5,Sub,5.92,,6,,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,13,Jack Wilshere,42686,5,Sub,6.37,,15,,11,0,10,,,1,,,2,,,,,,,,,,,,,,,,,,,
1190292,13,Alexandre Lacazette,73078,5,Sub,6.78,,12,,10,0,7,,,2,1,,,,,,1,,,,1,,,,,,,,,,,
1190292,13,Matt Macey,254550,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,13,Theo Walcott,13796,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,13,Mohamed Elneny,125209,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190292,13,Mathieu Debuchy,11367,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,13,Petr Cech,6775,1,GK,7.34,2,39,2,28,1,26,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,13,Laurent Koscielny,30051,2,DC,7.84,,119,,109,6,102,3,2,1,,1,,,,,,,,,,,,,,,,,,,,
1190279,13,Shkodran Mustafi,80921,2,DC,8.4,,125,,107,5,99,4,9,,,4,,,,,,,,,,,,,,,,,,,,
1190279,13,Nacho Monreal,23072,2,DC,8.05,,113,,99,4,92,1,1,,1,5,1,,1,,,,,1,,,,,,,,,,,,
1190279,13,Granit Xhaka,89401,3,MC,8.02,,140,,125,8,114,1,1,1,4,3,1,,1,,,,,,,,,,,,,,,,,
1190279,13,Héctor Bellerín,125211,3,DMR,7.15,,65,,48,2,44,,,,,1,,,,,,,,,,,,,,,,,,,,
1190279,13,Sead Kolasinac,110260,3,DML,7.32,,61,,44,3,30,1,,2,2,2,,,1,,,,1,,,,,,,,,,,,,
1190279,13,Aaron Ramsey,26820,3,MC,8.42,,68,,57,7,46,1,,2,1,1,,,,,,,2,,,,,,,,,,,,,
1190279,13,Alexandre Lacazette,73078,4,FW,7.51,,28,,20,9,15,1,2,,2,1,1,,,,1,,,,,,,,,,,,,,,
1190279,13,Alexis Sánchez,25244,4,AMC,7.82,,50,,36,11,27,1,,3,3,,2,,1,,1,,,,,,,,,,,,,,,
1190279,13,Mesut Özil,13756,4,AMC,9.51,,116,,97,10,84,,1,1,2,,1,,1,1,1,,2,,,,,,,,,,,,,
1190279,13,Olivier Giroud,24444,5,Sub,8.57,,20,,10,0,10,,,,6,,1,,1,,2,,,1,,,1,,,,,,,,,
1190279,13,David Ospina,36745,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,13,Danny Welbeck,39308,5,Sub,6.3,,12,,10,0,8,,,,,1,,,,,,,,,,,,,,,,,,,,
1190279,13,Jack Wilshere,42686,5,Sub,6.19,,26,,23,0,19,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,13,Francis Coquelin,69738,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,13,Per Mertesacker,6292,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,13,Alex Iwobi,136824,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,166,Jonas Lössl,131171,1,GK,5.03,,33,1,27,1,18,,,,,,1,,,,,,,,,,,,,,,,,,,
1190279,166,Zanka,29026,2,DC,6.25,,47,,28,6,21,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,
1190279,166,Christopher Schindler,132360,2,DC,6.58,,51,,28,5,22,3,,,1,2,,,,,,,,,,,,,,,,,,,,
1190279,166,Martin Cranie,19114,2,DC,6.18,,43,,33,4,25,1,2,,,1,1,,,,,,,,,,,,,1,,,,,,
1190279,166,Florent Hadergjonaj,136896,3,DMR,5.73,,49,,27,2,18,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,166,Aaron Mooy,318153,3,MC,5.76,,59,,48,7,40,1,,1,,,,,,,,,,,1,,,,,,,,,,,
1190279,166,Chris Löwe,101664,3,DML,5.79,,52,,29,3,22,,,,1,2,,,,,,,,,,,,,,,,,,,,
1190279,166,Jonathan Hogg,82593,3,MC,6.27,,55,,42,8,38,,1,3,,4,1,,,,,,,,,,,,,,,,,,,
1190279,166,Collin Quaner,90996,4,AMC,5.8,,41,,17,10,15,,,,2,,2,,1,,,,,,,,,,,,,,,,,
1190279,166,Elias Kachunga,92804,4,AMC,5.85,,32,,15,11,10,,2,2,,2,1,,,,,,,,,,,,,,,,,,,
1190279,166,Steve Mounie,135259,4,FW,6.63,,39,,27,9,17,8,4,2,2,,1,,1,,,,,,,,,,,,,,,,,
1190279,166,Scott Malone,74077,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,166,Tom Ince,90918,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,166,Laurent Depoitre,106880,5,Sub,5.92,,8,,7,0,5,2,3,2,,,,,,,,,,,,,,,,,,,,,,
1190279,166,Danny Williams,83335,5,Sub,5.9,,5,,5,0,4,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,166,Robert Green,7890,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,166,Dean Whitehead,8176,5,Sub,5.92,,4,,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,
1190279,166,Tommy Smith,135837,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190245,259,Lukasz Fabianski,20973,1,GK,6,,23,2,17,1,8,,,,,,,,,,,,,,,,,,,,,,,,,
1190245,259,Mike van der Hoorn,101605,2,DC,6.65,,38,,29,6,25,2,,1,,1,,,,,,,,,,,,,,,,,,,,
1190245,259,Federico Fernández,44847,2,DC,6.7,,64,,52,5,40,2,2,1,,2,,,,,,,,,,,,,,,,,,,,
1190245,259,Alfie Mawson,135727,2,DC,6.36,,55,,44,4,38,3,,,1,3,,,,,,,,,,,,,,,,,,,,
1190245,259,Sam Clucas,134459,3,MC,6.32,,27,,23,11,20,2,,1,,,,,,,,,,,,,,,,,,,,,,
1190245,259,Kyle Naughton,34131,3,DMR,6.43,,82,,49,2,31,3,7,2,,3,2,,,,,,,,,,,,,,,,,,,
1190245,259,Leroy Fer,35174,3,MC,7.17,,65,,42,7,31,4,1,1,2,3,2,,1,,,,,1,,,,,,,,,,,,
1190245,259,Martin Olsson,33748,3,DML,6.34,,64,,36,3,28,1,,1,,2,1,,,,,,,,,,,,,,,,,,,
1190245,259,Tom Carroll,90907,3,MC,6.81,,67,,45,8,34,,1,,2,3,,,2,,,,,,,,,,,,,,,,,
1190245,259,Wilfried Bony,42705,4,FW,6.24,,29,,18,9,9,5,14,1,4,,,,1,,,,,,1,,,,,,,,,,,
1190245,259,Jordan Ayew,67491,4,FW,6.53,,44,,19,10,14,1,2,,,3,,,,,,,,,,,,,,,,,,,,
1190245,259,Tammy Abraham,317506,5,Sub,7.22,,17,,7,0,5,,2,,1,,3,,,,1,,,,,,,,,,,,,,,
1190245,259,Renato Sanches,299450,5,Sub,5.99,,7,,6,0,5,,,,,,,,,,,,,,,,,,,,,,,,,
1190245,259,Angel Rangel,29820,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190245,259,Luciano Narsingh,69525,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190245,259,Kristoffer Nordfeldt,26236,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190245,259,Wayne Routledge,4759,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190245,259,Roque Mesa,108176,5,Sub,6.31,,46,,42,0,35,,,1,,1,,,,,,,,,,,,,,,,,,,,
1190245,27,Heurelho Gomes,10133,1,GK,6.88,1,35,2,22,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,
1190245,27,José Holebas,21499,2,DL,6.98,,79,,42,3,33,1,,,,3,1,,,,,,,,,,,,,,,,,,,
1190245,27,Christian Kabasele,68393,2,DC,7.24,,56,,39,6,28,7,5,3,,,,,,,,,,,,,,,,,,,,,,
1190245,27,Adrian Mariappa,13805,2,DC,7.14,,41,,29,5,24,7,3,2,,2,,,,,,,,,,,,,,,,,,,,
1190245,27,Kiko Femenía,75919,2,DR,7.92,,83,,54,2,46,1,,,1,5,3,,,,,,,,,,,,,,,,,,,
1190245,27,André Carrillo,97635,3,AMR,6.77,,50,,36,7,30,,,,,2,3,,,,,,,,,,,,,,,,,,,
1190245,27,Richarlison,317804,3,AML,8.06,,48,,19,11,11,5,5,1,1,3,3,,,1,1,,,,1,,,,,,,,,,,
1190245,27,Tom Cleverley,69956,3,AMC,6.4,,62,,53,10,41,3,3,4,1,1,,,1,,,,,,,,,,,,,,,,,
1190245,27,Abdoulaye Doucouré,116317,3,DMC,6.48,,78,,69,8,56,2,2,3,,,1,,,,,,,,1,,,,,,,,,,,
1190245,27,Etienne Capoue,33590,3,DMC,6.56,,42,,34,4,32,1,2,2,1,,,,,,,,,,1,,,,,,,,,,,
1190245,27,Andre Gray,131487,4,FW,6.97,,27,,13,9,11,,2,,3,,1,,1,,1,,,,,,,,,,,,,,,
1190245,27,Roberto Pereyra,90000,5,Sub,6.03,,20,,10,0,7,,,1,,,,,,,,,,,,,,,,,,,,,,
1190245,27,Molla Wagué,105339,5,Sub,6.32,,15,,10,0,7,1,1,,,,,,,,,,,,,,,,,,,,,,,
1190245,27,Orestis Karnezis,11624,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190245,27,Troy Deeney,25832,5,Sub,6.77,,7,,3,0,3,,,,1,1,,,,,,,1,,,,,,,,,,,,,
1190245,27,Isaac Success,145940,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190245,27,Daryl Janmaat,32323,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190245,27,Ben Watson,10254,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190523,259,Lukasz Fabianski,20973,1,GK,6.83,1,46,6,32,1,10,1,,,,,,,,,,,,,,,,,,,,,,,,
1190523,259,Kyle Naughton,34131,2,DR,6.41,,49,,18,2,14,3,,1,,5,,,,,,,,,,,,,,,,,,,,
1190523,259,Martin Olsson,33748,2,DL,5.49,,36,,19,3,15,,2,1,,,,,,,,,,,,,,,,,,,,,,
1190523,259,Alfie Mawson,135727,2,DC,5.81,,24,,18,6,12,2,,1,,2,,,,,,,,,,,,,,,,,,,,
1190523,259,Mike van der Hoorn,101605,2,DC,5.78,,25,,18,5,13,,,2,1,1,,,,,,,,,,,,,,,,,,,,
1190523,259,Ki Sung-yueng,42916,3,MC,5.72,,20,,13,7,11,,,,1,,,,,,,,,,,,,,,,,,,,,
1190523,259,Roque Mesa,108176,3,MC,6.39,,43,,35,4,27,,,,1,1,2,,,,,,,,,,,,,,,,,,,
1190523,259,Jordan Ayew,67491,3,AMC,6.8,,41,,14,8,11,,1,7,3,2,4,,1,,,,,,,,,,,,,,,,,
1190523,259,Tom Carroll,90907,3,MC,5.88,,10,,5,11,4,1,,,,,,,,,,,,,,,,,,,,,,,,
1190523,259,Wilfried Bony,42705,4,FW,6.19,,35,,22,10,12,3,6,,1,,2,,1,,,,,,,,,,,,,,,,,
1190523,259,Nathan Dyer,13814,4,FW,6.11,,18,,11,9,8,,,,,1,2,,,,,,,,,,,,,,,,,,,
1190523,259,Sam Clucas,134459,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190523,259,Leroy Fer,35174,5,Sub,5.82,,9,,8,0,5,,1,,,,,,,,,,,,,,,,,,,,,,,
1190523,259,Tammy Abraham,317506,5,Sub,5.89,,14,,5,0,4,,,,,,2,,,,,,,,,,,,,,,,,,,
1190523,259,Luciano Narsingh,69525,5,Sub,6.17,,13,,5,0,3,,1,,1,,2,,,,,,,,,,,,,,,,,,,
1190523,259,Federico Fernández,44847,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190523,259,Angel Rangel,29820,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190523,259,Erwin Mulder,34171,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190523,167,Ederson,121774,1,GK,7.78,1,40,3,31,1,27,,,,,,,,,,,,,,,,,,,,,,,,,
1190523,167,Fabian Delph,27213,2,DL,7.6,,86,,73,3,70,,1,,,1,4,,,,,,,,,,,,,,,,,,,
1190523,167,Eliaquim Mangala,68852,2,DC,7.22,,85,,78,6,73,2,1,,,1,,,,,,,,,,,,,,,,,,,,
1190523,167,Nicolás Otamendi,75691,2,DC,7.03,,100,,90,5,87,1,2,,1,,,,,,,,,,,,,,,,,,,,,
1190523,167,Danilo,88300,2,DR,7.99,,122,,96,2,91,2,,2,1,4,2,,,,,,,,,,,,,,,,,,,
1190523,167,David Silva,14102,3,MC,9.31,,129,,111,8,103,1,,1,3,3,2,,,1,2,,,,,,,,,,,,,,,
1190523,167,Fernandinho,19119,3,MC,7.15,,91,,85,4,82,3,3,,1,,,,,,,,,,,,,,,,,,,,,
1190523,167,Kevin De Bruyne,73084,3,MC,8.47,,85,,69,7,54,,1,,3,,4,,,,1,,,,,,,,,,,,,,,
1190523,167,Sergio Agüero,14260,4,FW,8.9,,60,,39,9,33,1,,,8,,4,,,,1,,,,,,,,,,,,,,,
1190523,167,Raheem Sterling,97692,4,FWL,7.19,,69,,50,11,44,,1,1,4,1,,,3,,,,1,,,,,,,,,,,,,
1190523,167,Bernardo Silva,136741,4,FWR,8.5,,55,,42,10,34,,1,,1,1,1,,,,,,1,,,,,,,,,,,,,
1190523,167,Yaya Touré,14053,5,Sub,6.55,,47,,43,0,40,,,1,,,,,,,,,1,,,,,,,,,,,,,
1190523,167,Gabriel Jesus,279379,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190523,167,Oleksandr Zinchenko,273257,5,Sub,7.24,,22,,11,0,10,1,,,1,6,1,,,,,,,,,,,,,,,,,,,
1190523,167,Claudio Bravo,14199,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190523,167,Kyle Walker,69778,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190523,167,Ilkay Gündogan,77464,5,Sub,6.35,,19,,16,0,15,,,1,,,1,,,,,,,,,,,,,,,,,,,
1190523,167,Leroy Sané,144711,5,Sub,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
1190537,27,Heurelho Gomes,10133,1,GK,7.42,,37,5,25,1,8,,,,,,,,,,,,,,,,,,,,,,,,,
1190537,27,Adrian Mariappa,13805,2,DC,6.39,,53,,43,6,38,,2,2,,2,,,,,,,,,,,,,,,,,,,,
1190537,27,Christian Kabasele,68393,2,DC,7.15,,50,,36,5,29,4,3,,,,1,,,,,,,,1,,,,,,,,,,,
1190537,27,Miguel Britos,36096,2,DC,6.84,,57,,48,4,41,4,2,,,,,,,,,,,,,,,,,,,,,,,
1190537,27,Tom Cleverley,69956,3,MC,7.67,,71,,59,7,46,,3,,1,4,,,,,1,,,,,,,,,,,,,,,
1190537,27,Kiko Femenía,75919,3,DMR,6.64,,69,,46,2,38,1,,,,2,,,,,,,,,,,,,,,,,,,,
1190537,27,Abdoulaye Doucouré,116317,3,MC,6.98,,69,,54,8,48,2,,,,2,,,,,,,,,,,,,,,,,,,,
1190537,27,José Holebas,21499,3,DML,6.79,,73,,36,3,23,,1,2,1,2,1,,,,,,,,,,,,,,,,,,,
1190537,27,Roberto Pereyra,90000,4,FWR,6.52,,51,,43,10,38,,2,,1,1,1,,,,,,,,,,,,,,,,,,,
